date,company,ev_ebitda,pb,oil_price,oil_price_mom,copper_price,copper_price_mom,sp500_pe,rev_growth_cq,ebitda_growth_cq,ebitda_growth_ltm,roic_cq,roic_ltm,dummy_XOM,dummy_CVX,dummy_EOG,dummy_BP,dummy_DVN,covid_dummy
2017-04-30,EOG,25.83271002,3.833679848,49.33,-0.025098814229249,2.668,-0.0225315991939915,23.24,0.914738,2.209690844,0.253466724,-0.013024,-0.048319,0,0,1,0,0,0
2017-04-30,XOM,12.73357398,1.952982079,49.33,-0.025098814229249,2.668,-0.0225315991939915,23.24,0.335398,0.687323944,-0.00288413,0.015784,-0.011105,1,0,0,0,0,0
2017-05-31,BP,11.39559393,1.214131726,48.32,-0.0204743563754307,2.6445,-0.0088080959520241,23.31,0.438905,0.859221942,0.172979723,0.00366,-0.017086,0,0,0,1,0,0
2017-05-31,COP,22.32734305,1.56383265,48.32,-0.0204743563754307,2.6445,-0.0088080959520241,23.31,0.552292,3.208754209,0.269172072,0.01638,-0.043255,0,0,0,0,0,0
2017-05-31,CVX,13.61075541,1.337380187,48.32,-0.0204743563754307,2.6445,-0.0088080959520241,23.31,0.393547,1.479619565,0.048099351,0.013536,-0.026629,0,1,0,0,0,0
2017-05-31,DVN,-30.98407903,2.762648624,48.32,-0.0204743563754307,2.6445,-0.0088080959520241,23.31,0.138349,1.373177843,-0.123159785,0.04898,0.09777,0,0,0,0,1,0
2017-05-31,EOG,25.27806137,3.742981763,48.32,-0.0204743563754307,2.6445,-0.0088080959520241,23.31,0.914738,2.209690844,0.253466724,-0.013024,-0.048319,0,0,1,0,0,0
2017-05-31,XOM,12.575004,1.925475289,48.32,-0.0204743563754307,2.6445,-0.0088080959520241,23.31,0.335398,0.687323944,-0.00288413,0.015784,-0.011105,1,0,0,0,0,0
2017-06-30,BP,11.19602922,1.178319533,46.04,-0.0471854304635761,2.756,0.0421629797693325,23.4,0.438905,0.859221942,0.172979723,0.00366,-0.017086,0,0,0,1,0,0
2017-06-30,COP,19.71803177,1.766396625,46.04,-0.0471854304635761,2.756,0.0421629797693325,23.4,0.552292,3.208754209,0.269172072,0.01638,-0.043255,0,0,0,0,0,0
2017-06-30,CVX,13.69599529,1.352267946,46.04,-0.0471854304635761,2.756,0.0421629797693325,23.4,0.393547,1.479619565,0.048099351,0.013536,-0.026629,0,1,0,0,0,0
2017-06-30,DVN,-29.8239311,2.437486592,46.04,-0.0471854304635761,2.756,0.0421629797693325,23.4,0.138349,1.373177843,-0.123159785,0.04898,0.09777,0,0,0,0,1,0
2017-06-30,EOG,25.29124467,3.759665684,46.04,-0.0471854304635761,2.756,0.0421629797693325,23.4,0.914738,2.209690844,0.253466724,-0.013024,-0.048319,0,0,1,0,0,0
2017-06-30,XOM,12.58101378,1.909060005,46.04,-0.0471854304635761,2.756,0.0421629797693325,23.4,0.335398,0.687323944,-0.00288413,0.015784,-0.011105,1,0,0,0,0,0
2017-07-31,BP,11.31245372,1.195018956,50.17,0.0897046046915726,2.9615,0.0745645863570392,23.36,0.216092,0.046586804,0.25217882,-0.034768,-0.009527,0,0,0,1,0,0
2017-07-31,COP,20.20384672,1.823053114,50.17,0.0897046046915726,2.9615,0.0745645863570392,23.36,0.282056,0.979260595,1.029778018,-0.26006,-0.086623,0,0,0,0,0,0
2017-07-31,CVX,14.22844098,1.415260587,50.17,0.0897046046915726,2.9615,0.0745645863570392,23.36,0.19363,0.7323217,0.32500522,-0.012144,-0.011786,0,1,0,0,0,0
2017-07-31,DVN,-30.52455522,2.537720829,50.17,0.0897046046915726,2.9615,0.0745645863570392,23.36,-0.180556,0.142045455,-0.065701559,0.034372,0.181261,0,0,0,0,1,0
2017-07-31,EOG,26.46468225,3.951916295,50.17,0.0897046046915726,2.9615,0.0745645863570392,23.36,0.422887,0.583900542,0.566570575,-0.014012,-0.033185,0,0,1,0,0,0
2017-07-31,XOM,12.48587538,1.892743252,50.17,0.0897046046915726,2.9615,0.0745645863570392,23.36,0.088179,0.060745513,0.099294671,0.001072,-0.004448,1,0,0,0,0,0
2017-08-31,BP,11.21547545,1.181108815,47.23,-0.0586007574247559,3.146,0.0622995103832517,23.16,0.216092,0.046586804,0.25217882,-0.034768,-0.009527,0,0,0,1,0,0
2017-08-31,COP,19.61466688,1.754342053,47.23,-0.0586007574247559,3.146,0.0622995103832517,23.16,0.282056,0.979260595,1.029778018,-0.26006,-0.086623,0,0,0,0,0,0
2017-08-31,CVX,14.05643692,1.394911113,47.23,-0.0586007574247559,3.146,0.0622995103832517,23.16,0.19363,0.7323217,0.32500522,-0.012144,-0.011786,0,1,0,0,0,0
2017-08-31,DVN,-29.50743668,2.392207566,47.23,-0.0586007574247559,3.146,0.0622995103832517,23.16,-0.180556,0.142045455,-0.065701559,0.034372,0.181261,0,0,0,0,1,0
2017-08-31,EOG,23.89130834,3.530306558,47.23,-0.0586007574247559,3.146,0.0622995103832517,23.16,0.422887,0.583900542,0.566570575,-0.014012,-0.033185,0,0,1,0,0,0
2017-08-31,XOM,11.97433413,1.80501115,47.23,-0.0586007574247559,3.146,0.0622995103832517,23.16,0.088179,0.060745513,0.099294671,0.001072,-0.004448,1,0,0,0,0,0
2017-09-30,BP,12.11782804,1.310538334,51.67,0.094008045733644,3.0135,-0.0421169739351556,23.28,0.216092,0.046586804,0.25217882,-0.034768,-0.009527,0,0,0,1,0,0
2017-09-30,COP,21.8163389,2.011104438,51.67,0.094008045733644,3.0135,-0.0421169739351556,23.28,0.282056,0.979260595,1.029778018,-0.26006,-0.086623,0,0,0,0,0,0
2017-09-30,CVX,15.13885737,1.522970226,51.67,0.094008045733644,3.0135,-0.0421169739351556,23.28,0.19363,0.7323217,0.32500522,-0.012144,-0.011786,0,1,0,0,0,0
2017-09-30,DVN,-32.33197429,2.796297815,51.67,0.094008045733644,3.0135,-0.0421169739351556,23.28,-0.180556,0.142045455,-0.065701559,0.034372,0.181261,0,0,0,0,1,0
2017-09-30,EOG,26.87033725,4.018376944,51.67,0.094008045733644,3.0135,-0.0421169739351556,23.28,0.422887,0.583900542,0.566570575,-0.014012,-0.033185,0,0,1,0,0,0
2017-09-30,XOM,12.75336595,1.938619338,51.67,0.094008045733644,3.0135,-0.0421169739351556,23.28,0.088179,0.060745513,0.099294671,0.001072,-0.004448,1,0,0,0,0,0
2017-10-31,BP,12.66728252,1.36279796,54.38,0.0524482291465067,3.172,0.0525966484154638,23.67,0.27189,0.946254525,0.547206038,0.002272,-0.011639,0,0,0,1,0,0
2017-10-31,COP,21.3634299,2.004938833,54.38,0.0524482291465067,3.172,0.0525966484154638,23.67,0.083241,1.054249548,1.328943832,0.007264,-0.064486,0,0,0,0,0,0
2017-10-31,CVX,14.83236657,1.500333607,54.38,0.0524482291465067,3.172,0.0525966484154638,23.67,0.16935,0.271127576,0.533500266,-0.00168,-0.008445,0,1,0,0,0,0
2017-10-31,DVN,-32.23703141,2.720009819,54.38,0.0524482291465067,3.172,0.0525966484154638,23.67,-0.3172939999999999,-0.492271106,-0.110312764,0.029404,0.143912,0,0,0,0,1,0
2017-10-31,EOG,27.78706402,4.14779913,54.38,0.0524482291465067,3.172,0.0525966484154638,23.67,0.326388,0.447425102,0.776732622,0.000828,-0.019216,0,0,1,0,0,0
2017-10-31,XOM,12.90038371,1.937516686,54.38,0.0524482291465067,3.172,0.0525966484154638,23.67,0.138347,0.291191103,0.270359408,0.011904,0.000728,1,0,0,0,0,0
2017-11-30,BP,12.51461095,1.341281281,57.4,0.0555351232070613,3.122,-0.0157629255989912,23.81,0.27189,0.946254525,0.547206038,0.002272,-0.011639,0,0,0,1,0,0
2017-11-30,COP,21.27203996,1.994355578,57.4,0.0555351232070613,3.122,-0.0157629255989912,23.81,0.083241,1.054249548,1.328943832,0.007264,-0.064486,0,0,0,0,0,0
2017-11-30,CVX,15.17277584,1.540466787,57.4,0.0555351232070613,3.122,-0.0157629255989912,23.81,0.16935,0.271127576,0.533500266,-0.00168,-0.008445,0,1,0,0,0,0
2017-11-30,DVN,-33.10487842,2.840162014,57.4,0.0555351232070613,3.122,-0.0157629255989912,23.81,-0.3172939999999999,-0.492271106,-0.110312764,0.029404,0.143912,0,0,0,0,1,0
2017-11-30,EOG,28.40905272,4.249552488,57.4,0.0555351232070613,3.122,-0.0157629255989912,23.81,0.326388,0.447425102,0.776732622,0.000828,-0.019216,0,0,1,0,0,0
2017-11-30,XOM,12.89211081,1.936121953,57.4,0.0555351232070613,3.122,-0.0157629255989912,23.81,0.138347,0.291191103,0.270359408,0.011904,0.000728,1,0,0,0,0,0
2017-12-31,BP,12.9946729,1.408938533,60.42,0.0526132404181185,3.3745,0.0808776425368353,24.25,0.27189,0.946254525,0.547206038,0.002272,-0.011639,0,0,0,1,0,0
2017-12-31,COP,22.62934982,2.151536511,60.42,0.0526132404181185,3.3745,0.0808776425368353,24.25,0.083241,1.054249548,1.328943832,0.007264,-0.064486,0,0,0,0,0,0
2017-12-31,CVX,15.85359438,1.620733146,60.42,0.0526132404181185,3.3745,0.0808776425368353,24.25,0.16935,0.271127576,0.533500266,-0.00168,-0.008445,0,1,0,0,0,0
2017-12-31,DVN,-34.63292806,3.051718334,60.42,0.0526132404181185,3.3745,0.0808776425368353,24.25,-0.3172939999999999,-0.492271106,-0.110312764,0.029404,0.143912,0,0,0,0,1,0
2017-12-31,EOG,29.82820245,4.481716272,60.42,0.0526132404181185,3.3745,0.0808776425368353,24.25,0.326388,0.447425102,0.776732622,0.000828,-0.019216,0,0,1,0,0,0
2017-12-31,XOM,12.94036942,1.944257896,60.42,0.0526132404181185,3.3745,0.0808776425368353,24.25,0.138347,0.291191103,0.270359408,0.011904,0.000728,1,0,0,0,0,0
2018-01-31,BP,7.315378181,1.443201544,64.73,0.071333995365773,3.3005,-0.0219291746925469,24.97,0.316324,0.57902197,0.591175202,-0.038804,-0.017303,0,0,0,1,0,0
2018-01-31,COP,19.53874778,2.256898851,64.73,0.071333995365773,3.3005,-0.0219291746925469,24.97,0.189842,0.56568779,0.978371761,0.098608,-0.038228,0,0,0,0,0,0
2018-01-31,CVX,9.583667528,1.611854806,64.73,0.071333995365773,3.3005,-0.0219291746925469,24.97,0.213113,0.468193384,0.636799162,0.022688,0.005581,0,1,0,0,0,0
2018-01-31,DVN,9.891075548,2.347012103,64.73,0.071333995365773,3.3005,-0.0219291746925469,24.97,-0.150675,1.714285714,0.098502758,0.027812,0.035086,0,0,0,0,1,0
2018-01-31,EOG,16.58887331,4.085470581,64.73,0.071333995365773,3.3005,-0.0219291746925469,24.97,0.4598109999999999,0.691421955,0.800990483,0.434288,0.100647,0,0,1,0,0,0
2018-01-31,XOM,10.61839886,1.970986139,64.73,0.071333995365773,3.3005,-0.0219291746925469,24.97,0.1722929999999999,0.32488596,0.375279642,0.087276,0.029592,1,0,0,0,0,0
2018-02-28,BP,6.789775983,1.310652302,61.64,-0.0477367526649158,3.2415,-0.0178760793819119,23.82,0.316324,0.57902197,0.591175202,-0.038804,-0.017303,0,0,0,1,0,0
2018-02-28,COP,18.28919725,2.084206369,61.64,-0.0477367526649158,3.2415,-0.0178760793819119,23.82,0.189842,0.56568779,0.978371761,0.098608,-0.038228,0,0,0,0,0,0
2018-02-28,CVX,8.710064558,1.443355192,61.64,-0.0477367526649158,3.2415,-0.0178760793819119,23.82,0.213113,0.468193384,0.636799162,0.022688,0.005581,0,1,0,0,0,0
2018-02-28,DVN,8.280993945,1.743622974,61.64,-0.0477367526649158,3.2415,-0.0178760793819119,23.82,-0.150675,1.714285714,0.098502758,0.027812,0.035086,0,0,0,0,1,0
2018-02-28,EOG,14.78461863,3.604032965,61.64,-0.0477367526649158,3.2415,-0.0178760793819119,23.82,0.4598109999999999,0.691421955,0.800990483,0.434288,0.100647,0,0,1,0,0,0
2018-02-28,XOM,9.364527338,1.709319758,61.64,-0.0477367526649158,3.2415,-0.0178760793819119,23.82,0.1722929999999999,0.32488596,0.375279642,0.087276,0.029592,1,0,0,0,0,0
2018-03-31,BP,7.020381039,1.368807548,64.94,0.053536664503569,3.146,-0.0294616689804102,23.41,0.316324,0.57902197,0.591175202,-0.038804,-0.017303,0,0,0,1,0,0
2018-03-31,COP,19.62377905,2.268650484,64.94,0.053536664503569,3.146,-0.0294616689804102,23.41,0.189842,0.56568779,0.978371761,0.098608,-0.038228,0,0,0,0,0,0
2018-03-31,CVX,8.852877982,1.470900894,64.94,0.053536664503569,3.146,-0.0294616689804102,23.41,0.213113,0.468193384,0.636799162,0.022688,0.005581,0,1,0,0,0,0
2018-03-31,DVN,8.450899366,1.807296196,64.94,0.053536664503569,3.146,-0.0294616689804102,23.41,-0.150675,1.714285714,0.098502758,0.027812,0.035086,0,0,0,0,1,0
2018-03-31,EOG,15.2973427,3.740845496,64.94,0.053536664503569,3.146,-0.0294616689804102,23.41,0.4598109999999999,0.691421955,0.800990483,0.434288,0.100647,0,0,1,0,0,0
2018-03-31,XOM,9.242324423,1.683817628,64.94,0.053536664503569,3.146,-0.0294616689804102,23.41,0.1722929999999999,0.32488596,0.375279642,0.087276,0.029592,1,0,0,0,0,0
2018-04-30,BP,7.658504879,1.480201465,68.57,0.0558977517708654,3.197,0.0162110616656072,22.53,0.224009,0.208339606,0.379093582,0.015592,-0.013942,0,0,0,1,0,0
2018-04-30,COP,21.01024506,2.508981098,68.57,0.0558977517708654,3.197,0.0162110616656072,22.53,0.1668819999999999,0.4712,0.644671577,0.044772,-0.03397,0,0,0,0,0,0
2018-04-30,CVX,9.572250712,1.590094195,68.57,0.0558977517708654,3.197,0.0162110616656072,22.53,0.2050789999999999,0.410958904,0.450499218,0.031924,0.010011,0,1,0,0,0,0
2018-04-30,DVN,9.340577278,2.135330938,68.57,0.0558977517708654,3.197,0.0162110616656072,22.53,-0.223028,-0.411547912,-0.093366093,-0.040928,0.012024,0,0,0,0,1,0
2018-04-30,EOG,17.03652617,4.061843261,68.57,0.0558977517708654,3.197,0.0162110616656072,22.53,0.464116,0.501910954,0.564793847,0.094296,0.126987,0,0,1,0,0,0
2018-04-30,XOM,9.507471085,1.74914651,68.57,0.0558977517708654,3.197,0.0162110616656072,22.53,0.158692,0.089792511,0.183021187,0.023016,0.031073,1,0,0,0,0,0
2018-05-31,BP,7.821702763,1.520660896,67.04,-0.0223129648534342,3.1915,-0.0017203628401626,22.49,0.224009,0.208339606,0.379093582,0.015592,-0.013942,0,0,0,1,0,0
2018-05-31,COP,21.5330406,2.581377652,67.04,-0.0223129648534342,3.1915,-0.0017203628401626,22.49,0.1668819999999999,0.4712,0.644671577,0.044772,-0.03397,0,0,0,0,0,0
2018-05-31,CVX,9.518072288,1.579799444,67.04,-0.0223129648534342,3.1915,-0.0017203628401626,22.49,0.2050789999999999,0.410958904,0.450499218,0.031924,0.010011,0,1,0,0,0,0
2018-05-31,DVN,10.13141234,2.443317013,67.04,-0.0223129648534342,3.1915,-0.0017203628401626,22.49,-0.223028,-0.411547912,-0.093366093,-0.040928,0.012024,0,0,0,0,1,0
2018-05-31,EOG,16.98856463,4.049469024,67.04,-0.0223129648534342,3.1915,-0.0017203628401626,22.49,0.464116,0.501910954,0.564793847,0.094296,0.126987,0,0,1,0,0,0
2018-05-31,XOM,9.884719916,1.827661254,67.04,-0.0223129648534342,3.1915,-0.0017203628401626,22.49,0.158692,0.089792511,0.183021187,0.023016,0.031073,1,0,0,0,0,0
2018-06-30,BP,7.81043915,1.517868462,74.15,0.1060560859188544,3.063,-0.0402631991226695,22.49,0.224009,0.208339606,0.379093582,0.015592,-0.013942,0,0,0,1,0,0
2018-06-30,COP,22.14988402,2.666797924,74.15,0.1060560859188544,3.063,-0.0402631991226695,22.49,0.1668819999999999,0.4712,0.644671577,0.044772,-0.03397,0,0,0,0,0,0
2018-06-30,CVX,9.660541478,1.606870827,74.15,0.1060560859188544,3.063,-0.0402631991226695,22.49,0.2050789999999999,0.410958904,0.450499218,0.031924,0.010011,0,1,0,0,0,0
2018-06-30,DVN,10.49211765,2.583791578,74.15,0.1060560859188544,3.063,-0.0402631991226695,22.49,-0.223028,-0.411547912,-0.093366093,-0.040928,0.012024,0,0,0,0,1,0
2018-06-30,EOG,17.87052404,4.277017492,74.15,0.1060560859188544,3.063,-0.0402631991226695,22.49,0.464116,0.501910954,0.564793847,0.094296,0.126987,0,0,1,0,0,0
2018-06-30,XOM,10.0457803,1.861181875,74.15,0.1060560859188544,3.063,-0.0402631991226695,22.49,0.158692,0.089792511,0.183021187,0.023016,0.031073,1,0,0,0,0,0
2018-07-31,BP,7.661401443,1.504411788,68.76,-0.0726904922454484,2.942,-0.0395037544890629,22.33,0.333736,0.440043605,0.47914476,0.026264,0.001267,0,0,0,1,0,0
2018-07-31,COP,22.64501617,2.701772385,68.76,-0.0726904922454484,2.942,-0.0395037544890629,22.33,0.260094,0.695216401,0.693918378,0.11094,0.064075,0,0,0,0,0,0
2018-07-31,CVX,9.58638062,1.589717962,68.76,-0.0726904922454484,2.942,-0.0395037544890629,22.33,0.30171,0.3798178,0.380482168,0.02672,0.019814,0,1,0,0,0,0
2018-07-31,DVN,9.325861592,2.857635139,68.76,-0.0726904922454484,2.942,-0.0395037544890629,22.33,-0.125236,-0.605306799,-0.265395312,-0.087604,-0.018697,0,0,0,0,1,0
2018-07-31,EOG,18.43724255,4.279192247,68.76,-0.0726904922454484,2.942,-0.0395037544890629,22.33,0.6961620000000001,0.731160199,0.616653718,0.100104,0.154957,0,0,1,0,0,0
2018-07-31,XOM,9.936654449,1.843254967,68.76,-0.0726904922454484,2.942,-0.0395037544890629,22.33,0.275407,0.33087491,0.24787909,0.00762,0.032772,1,0,0,0,0,0
2018-08-31,BP,7.363578244,1.430305812,69.8,0.0151250727166956,2.761,-0.0615227736233854,22.37,0.333736,0.440043605,0.47914476,0.026264,0.001267,0,0,0,1,0,0
2018-08-31,COP,22.99117221,2.748942029,69.8,0.0151250727166956,2.761,-0.0615227736233854,22.37,0.260094,0.695216401,0.693918378,0.11094,0.064075,0,0,0,0,0,0
2018-08-31,CVX,9.06257562,1.491391381,69.8,0.0151250727166956,2.761,-0.0615227736233854,22.37,0.30171,0.3798178,0.380482168,0.02672,0.019814,0,1,0,0,0,0
2018-08-31,DVN,9.020698962,2.725578238,69.8,0.0151250727166956,2.761,-0.0615227736233854,22.37,-0.125236,-0.605306799,-0.265395312,-0.087604,-0.018697,0,0,0,0,1,0
2018-08-31,EOG,17.00954989,3.923754454,69.8,0.0151250727166956,2.761,-0.0615227736233854,22.37,0.6961620000000001,0.731160199,0.616653718,0.100104,0.154957,0,0,1,0,0,0
2018-08-31,XOM,9.791809018,1.812952407,69.8,0.0151250727166956,2.761,-0.0615227736233854,22.37,0.275407,0.33087491,0.24787909,0.00762,0.032772,1,0,0,0,0,0
2018-09-30,BP,7.82004548,1.543886453,73.25,0.0494269340974211,2.867,0.0383918869974646,22.25,0.333736,0.440043605,0.47914476,0.026264,0.001267,0,0,0,1,0,0
2018-09-30,COP,24.0818385,2.897563844,73.25,0.0494269340974211,2.867,0.0383918869974646,22.25,0.260094,0.695216401,0.693918378,0.11094,0.064075,0,0,0,0,0,0
2018-09-30,CVX,9.318777297,1.539484536,73.25,0.0494269340974211,2.867,0.0383918869974646,22.25,0.30171,0.3798178,0.380482168,0.02672,0.019814,0,1,0,0,0,0
2018-09-30,DVN,8.582027682,2.535746444,73.25,0.0494269340974211,2.867,0.0383918869974646,22.25,-0.125236,-0.605306799,-0.265395312,-0.087604,-0.018697,0,0,0,0,1,0
2018-09-30,EOG,18.2546152,4.233725414,73.25,0.0494269340974211,2.867,0.0383918869974646,22.25,0.6961620000000001,0.731160199,0.616653718,0.100104,0.154957,0,0,1,0,0,0
2018-09-30,XOM,10.31606301,1.922629583,73.25,0.0494269340974211,2.867,0.0383918869974646,22.25,0.275407,0.33087491,0.24787909,0.00762,0.032772,1,0,0,0,0,0
2018-10-31,BP,7.44279936,1.428634425,65.31,-0.10839590443686,2.7305,-0.0476107429368677,21.25,0.326478,0.33066247,0.362959476,0.047048,0.0123,0,0,0,1,0,0
2018-10-31,COP,21.72146761,2.518679436,65.31,-0.10839590443686,2.7305,-0.0476107429368677,21.25,0.41531,0.873679577,0.71382414,0.130968,0.093934,0,0,0,0,0,0
2018-10-31,CVX,8.42579483,1.389145097,65.31,-0.10839590443686,2.7305,-0.0476107429368677,21.25,0.314754,0.70856102,0.492973775,0.040096,0.030388,0,1,0,0,0,0
2018-10-31,DVN,5.22366782,1.704841537,65.31,-0.10839590443686,2.7305,-0.0476107429368677,21.25,0.100158,-0.037470726,-0.129691211,0.590376,0.104643,0,0,0,0,1,0
2018-10-31,EOG,15.2470833,3.295147137,65.31,-0.10839590443686,2.7305,-0.0476107429368677,21.25,0.773826,1.095878932,0.757535503,0.1774,0.200889,0,0,1,0,0,0
2018-10-31,XOM,9.655426759,1.772120691,65.31,-0.10839590443686,2.7305,-0.0476107429368677,21.25,0.249991,0.305530372,0.254959393,0.046424,0.041292,1,0,0,0,0,0
2018-11-30,BP,7.03581306,1.329029292,50.93,-0.2201806767723166,2.805,0.0272843801501556,20.67,0.326478,0.33066247,0.362959476,0.047048,0.0123,0,0,0,1,0,0
2018-11-30,COP,20.70902793,2.384638127,50.93,-0.2201806767723166,2.805,0.0272843801501556,20.67,0.41531,0.873679577,0.71382414,0.130968,0.093934,0,0,0,0,0,0
2018-11-30,CVX,8.913353288,1.479847003,50.93,-0.2201806767723166,2.805,0.0272843801501556,20.67,0.314754,0.70856102,0.492973775,0.040096,0.030388,0,1,0,0,0,0
2018-11-30,DVN,4.498686851,1.422279838,50.93,-0.2201806767723166,2.805,0.0272843801501556,20.67,0.100158,-0.037470726,-0.129691211,0.590376,0.104643,0,0,0,0,1,0
2018-11-30,EOG,14.97652205,3.231734534,50.93,-0.2201806767723166,2.805,0.0272843801501556,20.67,0.773826,1.095878932,0.757535503,0.1774,0.200889,0,0,1,0,0,0
2018-11-30,XOM,9.635969925,1.768117406,50.93,-0.2201806767723166,2.805,0.0272843801501556,20.67,0.249991,0.305530372,0.254959393,0.046424,0.041292,1,0,0,0,0,0
2018-12-31,BP,4.969386964,1.277527883,45.41,-0.1083840565482034,2.656,-0.0531194295900178,19.39,0.326478,0.33066247,0.362959476,0.047048,0.0123,0,0,0,1,0,0
2018-12-31,COP,5.031958938,2.222238452,45.41,-0.1083840565482034,2.656,-0.0531194295900178,19.39,0.41531,0.873679577,0.71382414,0.130968,0.093934,0,0,0,0,0,0
2018-12-31,CVX,5.807488931,1.339400548,45.41,-0.1083840565482034,2.656,-0.0531194295900178,19.39,0.314754,0.70856102,0.492973775,0.040096,0.030388,0,1,0,0,0,0
2018-12-31,DVN,4.304369483,1.10172654,45.41,-0.1083840565482034,2.656,-0.0531194295900178,19.39,0.100158,-0.037470726,-0.129691211,0.590376,0.104643,0,0,0,0,1,0
2018-12-31,EOG,6.957234435,2.612235141,45.41,-0.1083840565482034,2.656,-0.0531194295900178,19.39,0.773826,1.095878932,0.757535503,0.1774,0.200889,0,0,1,0,0,0
2018-12-31,XOM,6.547420537,1.506413287,45.41,-0.1083840565482034,2.656,-0.0531194295900178,19.39,0.249991,0.305530372,0.254959393,0.046424,0.041292,1,0,0,0,0,0
2019-01-31,BP,5.309786152,1.396334196,53.79,0.1845408500330323,2.822,0.0625,19.6,0.121625,0.048473968,0.258249419,-0.023096,0.016203,0,0,0,1,0,0
2019-01-31,COP,5.396811672,2.40420217,53.79,0.1845408500330323,2.822,0.0625,19.6,0.19911,0.276406713,0.617677393,0.1287,0.100352,0,0,0,0,0,0
2019-01-31,CVX,6.086296473,1.411547687,53.79,0.1845408500330323,2.822,0.0625,19.6,-0.058829,0.667822068,0.538507272,0.033816,0.033433,0,1,0,0,0,0
2019-01-31,DVN,4.886144388,1.302618115,53.79,0.1845408500330323,2.822,0.0625,19.6,0.242268,1.445234708,1.043041607,0.311188,0.168147,0,0,0,0,1,0
2019-01-31,EOG,7.835163305,2.971376287,53.79,0.1845408500330323,2.822,0.0625,19.6,0.26425,0.36094661,0.642849134,0.121504,0.123904,0,0,1,0,0,0
2019-01-31,XOM,6.971590087,1.618018927,53.79,0.1845408500330323,2.822,0.0625,19.6,0.04503,0.239734762,0.292332718,0.042232,0.029765,1,0,0,0,0,0
2019-02-28,BP,5.45828302,1.448162655,57.22,0.0637664993493214,2.9675,0.0515591778880226,20.6,0.121625,0.048473968,0.258249419,-0.023096,0.016203,0,0,0,1,0,0
2019-02-28,COP,5.408206276,2.409885024,57.22,0.0637664993493214,2.9675,0.0515591778880226,20.6,0.19911,0.276406713,0.617677393,0.1287,0.100352,0,0,0,0,0,0
2019-02-28,CVX,6.312559505,1.470097861,57.22,0.0637664993493214,2.9675,0.0515591778880226,20.6,-0.058829,0.667822068,0.538507272,0.033816,0.033433,0,1,0,0,0,0
2019-02-28,DVN,5.191435372,1.408037557,57.22,0.0637664993493214,2.9675,0.0515591778880226,20.6,0.242268,1.445234708,1.043041607,0.311188,0.168147,0,0,0,0,1,0
2019-02-28,EOG,7.454776925,2.815768692,57.22,0.0637664993493214,2.9675,0.0515591778880226,20.6,0.26425,0.36094661,0.642849134,0.121504,0.123904,0,0,1,0,0,0
2019-02-28,XOM,7.451456189,1.744279201,57.22,0.0637664993493214,2.9675,0.0515591778880226,20.6,0.04503,0.239734762,0.292332718,0.042232,0.029765,1,0,0,0,0,0
2019-03-31,BP,5.58077065,1.490913356,60.14,0.0510311080041943,2.9565,-0.0037068239258634,20.86,0.121625,0.048473968,0.258249419,-0.023096,0.016203,0,0,0,1,0,0
2019-03-31,COP,5.317999244,2.364895894,60.14,0.0510311080041943,2.9565,-0.0037068239258634,20.86,0.19911,0.276406713,0.617677393,0.1287,0.100352,0,0,0,0,0,0
2019-03-31,CVX,6.493897383,1.517022736,60.14,0.0510311080041943,2.9565,-0.0037068239258634,20.86,-0.058829,0.667822068,0.538507272,0.033816,0.033433,0,1,0,0,0,0
2019-03-31,DVN,5.474699874,1.505851078,60.14,0.0510311080041943,2.9565,-0.0037068239258634,20.86,0.242268,1.445234708,1.043041607,0.311188,0.168147,0,0,0,0,1,0
2019-03-31,EOG,7.541232189,2.851135615,60.14,0.0510311080041943,2.9565,-0.0037068239258634,20.86,0.26425,0.36094661,0.642849134,0.121504,0.123904,0,0,1,0,0,0
2019-03-31,XOM,7.599930266,1.783345052,60.14,0.0510311080041943,2.9565,-0.0037068239258634,20.86,0.04503,0.239734762,0.292332718,0.042232,0.029765,1,0,0,0,0,0
2019-04-30,BP,5.623118914,1.465392062,63.91,0.0626870635184568,2.9405,-0.0054118044985624,21.56,-0.028126,0.18587268,0.237575357,0.03456,0.0206,0,0,0,1,0,0
2019-04-30,COP,5.033944693,2.170994401,63.91,0.0626870635184568,2.9405,-0.0054118044985624,21.56,0.036864,0.024741707,0.442423689,0.123676,0.12057,0,0,0,0,0,0
2019-04-30,CVX,6.354548323,1.47494473,63.91,0.0626870635184568,2.9405,-0.0054118044985624,21.56,-0.049461,-0.059546926,0.375891524,0.008448,0.027105,0,1,0,0,0,0
2019-04-30,DVN,5.612713745,1.698425353,63.91,0.0626870635184568,2.9405,-0.0054118044985624,21.56,-0.108672,-1.123173278,0.043360434,-0.10156,0.148024,0,0,0,0,1,0
2019-04-30,EOG,7.660872565,2.800479691,63.91,0.0626870635184568,2.9405,-0.0054118044985624,21.56,0.087104,0.033594929,0.482799045,0.0776,0.117456,0,0,1,0,0,0
2019-04-30,XOM,7.583826479,1.776323955,63.91,0.0626870635184568,2.9405,-0.0054118044985624,21.56,-0.053794,-0.19772404,0.15455379,-0.019296,0.018944,1,0,0,0,0,0
2019-05-31,BP,5.328764193,1.364437866,53.5,-0.1628853074636206,2.653,-0.0977724876721646,21.15,-0.028126,0.18587268,0.237575357,0.03456,0.0206,0,0,0,1,0,0
